Date,Location,Operator,Type,Aboard,Fatalities,Ground,Summary,City,State
1965-11-11,"Salt Lake City, Utah",United Air Lines,Boeing B-727-22,91.0,43.0,0.0,"The aircraft crashed short of the runway and collided with runway lights, 335 feet short of the runway, causing the main landing gear to fail followed by a fire. Too high of a descent rate during approach. Failure of the captain to take  timely action to arrest an excessive descent rate during the landing approach. Excessive sink rate is thought to have caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected. Bill Linderman, 45, champion rodeo cowboy killled.",Salt Lake City,UT
1965-11-12,"Maui, Hawaii",Skyway Air  - Taxi,Beechcraft C-45H,2.0,2.0,0.0,The plane missed the approach and crashed. Disoriented in IFR flight for reasons unknown.,Maui,HI
1965-11-14,"Near Palm Springs, California",Paul Kelly Flying Service Inc.,Learjet 23,8.0,8.0,0.0,"The plane crashed 13 miles east of Palm Springs Airport shortly after taking off. The pilot was confronted with conditions requiring the division of his attention between instrument reference for proper attitude information and visual reference for terrain and aircraft avoidance. The aircraft went out of control from a cruise configuration and crashed in a 55-degree nosedown, vertical left bank attitude. Spatial disorientation of the pilot, resulting in a loss of control.",Near Palm Springs,CA
1965-11-27,"Salt Lake City , Utah",Edde Airlines,Douglas C-53-DO (DC-3A),13.0,13.0,0.0,Crashed into a hill 22 miles south of Salt Lake City after taking off in snow and poor visibility. The track was aboout 1 mile east of Pass Through mountain. Judgment of the pilot in command in initiating a VFR flight under existing weather conditions and terrain environment.,Salt Lake City ,UT
1965-12-04,"Carmel, New York",Trans World Airlines / Eastern Air Lines,Boeing B-707-131B / L1049C Constellation,112.0,4.0,0.0,"Midair collision at 11,000 feet. Misjudgment of altitude separation by the crew of EAL 853 because of an optical illusion created by the up-slope effect of cloud tops resulting in an evasive maneuver by the EAL 853 crew and a reactionary evasive maneuver by  the TWA 42 crew. The 707 landed at JFK despite losing 25 feet of the left wing. There were no injuries to the crew of 7 and 51 passengers aboard the 707.  Three of the 46 passengers and 1 crew member aboard  EAL 853 were killed. Misjudgment of altitude separation by the crew of the Constellation because of an optical illusion created by the up-slope effect of cloud tops, resulting in an evasive maneuver by the Constellation crew and a reactionary evasive maneuver by the Boeing crew.",Carmel,NY
1965-12-12,"Kingman, Arizona",Air Taxi,Cessna 120,2.0,2.0,0.0,Airframe failure after flying into adverse weather. VFR flight into adverse weather conditions.,Kingman,AZ
1965-12-29,"Redericksburg, Texas",Ray A. Gardner - Taxi,Beechcraft G35,3.0,3.0,0.0,VFR flight into adverse weather conditions.,Redericksburg,TX
1966-01-27,"Erie, Pennsylvania",Devener Flying Service - Taxi,Beechcraft B95A,3.0,3.0,0.0,The plane crashed into water while on initial approach. Failure of both engines due to carburetor icing. Improper operation of powerplant controls by pilot.,Erie,PA
1966-02-08,"Mattoon, Illinois",Beatty Flying Service - Taxi,Beechcraft D35,2.0,2.0,0.0,The aircraft failed to maintain flying speed and crashed. Improperly loaded aircraft with center of gravity behind the rear limit.,Mattoon,IL
1966-07-11,"Hideaway Park, Colorado",Alamo Airways,de Havilland 104-6A,3.0,3.0,0.0,Struck mountain slope while in level flight. VFR flight into adverse weather conditions.,Hideaway Park,CO
1966-03-08,"Santa Cruz Island, California",Bassett Complany - Taxi,Piper PA-32,6.0,6.0,0.0,Crashed into a mountain slope after VFR flight into adverse weather conditions.,Santa Cruz Island,CA
1966-03-10,"Reef Island, Alaska",,Grumman G-21A,7.0,6.0,0.0,"Undershot the runway on final approach in snow, after pilot misjudged altitude and clearance. VFR flight into adverse weather conditiions.",Reef Island,AK
1966-04-05,"Princeston, West Virginia",Layman Weikle - Taxi,Cessna 172D,2.0,2.0,0.0,The aircraft crashed after an uncontrolled descent. Carbon Monoxide poisoning from defective exhaust muffler system.,Princeston,WV
1966-04-09,"Off San Diego, California",Military - U.S. Navy,Lockheed P-3A Orion,11.0,11.0,0.0,Crashed into water due to loss of the autopilot during an anti-submarine training flight.,Off San Diego,CA
1966-04-22,"Near Ardmore, Oklahoma",American Flyers Airline,Lockheed 188C Electra,98.0,83.0,0.0,"The aircraft crashed into foothills during landing attempt at Ardmore Municipal Airport . During the approach in rain and fog, the captain made a last-minute change in his choice of runways. One minute later the plane crashed into high ground. Incapacitation of the captain with a heart attack during final stages of approach.  The captain, who suffered from a long standing heart condition and diabetes, managed to keep his pilot's license by falsifying his medical records.",Near Ardmore,OK
1966-05-06,"Neah Bay, Washington",Kurtzer Flying Service - Taxi,Cessna 180,2.0,2.0,0.0,Collided with trees in rain and fog after VFR flight into adverse weather conditions.,Neah Bay,WA
1966-06-16,"Near Columbia City, Indiana",Zantop Air Transport,Curtiss C-46A,3.0,3.0,0.0,Collided with a Piper PA-23. Failure of both crews to maintain adequate lookout. One aboard the Piper killed.,Near Columbia City,IN
1966-06-27,"Long Beach, Mississippi",McCoy Flying Service - Taxi,Douglas DC-3,12.0,2.0,0.0,The crew attempted a return to the airport after the No.2 engine failed on climb out. The pilot-in-command failed to maintain flying speed and the aircraft stalled and crashed. No.3 piston failed due to oil starvation resulting from inadequate maintenance and inspection. Improper in-flight decisions or planning. Poor crew coordination. Improper emergency procedures.,Long Beach,MS
1966-06-27,"Ashland, Alabama",Lackey Aero Company - Taxi,Piper PA-23,4.0,4.0,0.0,Crashed after rear engine mount failed leading to inflight failure.,Ashland,AL
1966-07-24,"Near Munster, Indiana",Private - Mainline Aviation,Beechcraft H50,4.0,4.0,0.0,"The aircraft stalled during an emergency single engine approach. Both engines failed as the approach continued. The plane came to rest in a shallow pond on the golf course. Fuel starvation. Mismanagement of  fuel. Pro golfer Tony Lema and his wife, Betty, was killed. He was on a Buick promotional tour.",Near Munster,IN
1966-08-06,"Near Falls City, Nebraska",Braniff Airlines,BAC One-Eleven 203AE,42.0,42.0,0.0,The aircraft broke up in flight due to turbulence after entering a squall line. Right tailplane and wing failed. Pilot operated aircraft in area of avoidable weather hazard.,Near Falls City,NE
1966-08-15,"Anchorage, Alaska",NC Simpson - Taxi,Beech C-18S,4.0,4.0,0.0,Fatigue fracture on right wing leading to inflight separation in flight.,Anchorage,AK
1966-08-16,"Hebron, Ohio",Richland Aviation  - Taxi,Cessna 310C,6.0,6.0,0.0,Pilot obtained special VFR clearance. Took off in IFR weather. Encounter forcasted thunderstorms. Inflight break-up of aircraft after separation of elevator. Pilot exercised poor judgement in taking off in poor weather conditions.,Hebron,OH
1966-08-21,"Near Juneau, Alaska",Alaska Coastal Airlines,Grumman G-21 Goose,9.0,9.0,0.0,Crashed into a glacial crevasse. Undetermined cause.,Near Juneau,AK
1966-10-01,"Near Wemme, Oregon",West Coast Airlines,McDonnell Douglas DC-9-14,18.0,18.0,0.0,"The plane crashed into Salmon Mountain while on approach to Portland. The pilots evidently had agreed to maintain 9,000 feet, but descended instead. The aircraft hit the mountain at the 3,830-foot level of a 4,090-foot ridge. The crew's descent  below its clearance limit and below that of surrounding obstructing terrain for reasons unknown. First crash of a DC-9.",Near Wemme,OR
1966-10-08,"Off Morgan City, Louisiana",Petroleum Helicopter,Bell 204B helicopter,11.0,11.0,0.0,The helicopter crashed into the Gulf of Mexico after a tail rotor failure.  Fatigue fracture.,Off Morgan City,LA
1966-10-09,"Dowagiac, Michigan",Warsaw Aviation - Taxi,Piper PA-32,6.0,6.0,0.0,Crashed after flying into adverse weather. VFR flight into adverse weather conditions. No night or instrument flight experience. Spatial disorientation.,Dowagiac,MI
1966-11-02,"Heflin, Alabama",Gastonia Aviation - Taxi,Beech D18S,2.0,2.0,0.0,Crashed after flying in icing conditions. Undetermined cause.,Heflin,AL
1966-11-06,"East Nassau, New York",Chester Airport,Cessna 205A,3.0,3.0,0.0,"Struck mountain at 1,200 ft after flying VFR into adverse weather conditions. Pilot exercised poor judgment. ATC issued conflicting instructions.",East Nassau,NY
1966-11-11,"Off Chatham, Massachusetts",Military - U.S. Air Force,Lockheed EC-121H,19.0,19.0,0.0,"The aircraft was observed flying low and emitting smoke from one of its engines before crashing into the sea and exploding, 125 miles east of Nantucket.",Off Chatham,MA
1966-11-20,"Near New Bern, North Carolina",Piedmont Airlines,Martin 404,3.0,3.0,0.0,Crashed while on approach. Descent below obstructing terrain.,Near New Bern,NC
1967-01-05,"New Shrewsbury, New Jersey",Red Bank Air Taxi,Beechcraft D18S,9.0,9.0,0.0,The left engine failed during take off. The aircraft was at its maximum gross weight and aft center of gravity limit. The pilot did not properly feather the prop. The plane stalled and crashed.,New Shrewsbury,NJ
1967-01-06,"Hilo, Hawaii",Channel Air Lift,Curtiss C-46F,3.0,3.0,0.0,Cargo shifted during takeoff. The plane tried to return for a landing but crashed. Improperly loaded aircraft.,Hilo,HI
1967-02-07,"Albuquerque, New Mexico",Avanti Aviation -Air Taxi,Cessna 210-5A,2.0,2.0,0.0,"Pilot misjudged altitude and distance and crashed into a mountain at 8,800 ft. Pilot tested positive for alcohol.",Albuquerque,NM
1967-02-15,"Youngstown, Ohio",Vercoa Air Service - Air Taxi,Cessna 182,2.0,2.0,0.0,Suffered complete engine failure and tried to return to the airport but crashed. Fuel contaminated with water.,Youngstown,OH
1967-03-05,"Near Marseille, Ohio",Lake Central Airlines,Convair CV-380,38.0,38.0,0.0,The aircraft crashed following the separation in flight of all four blades of the right propeller. No. 2 blade penetrated and destroyed the structural integrity of the fuselage. Malfunction of the hydraulipitch control mechanism. Uncontrollable overspeeding. Propeller separation in flight. Omission of the torque piston nitriding process during manufacture and failure of quality control to detect the omission.,Near Marseille,OH
1967-03-09,"Urbana, Ohio",Trans World Airlines / Private,MD Douglas DC-9-15 / Beechcraft Baron-55,26.0,26.0,0.0,"Midair collision. Twenty five killed on the DC-9, one on the Beechcraft. Failure of the DC-9 crew to see and avoid the Beechcraft. The DC-9 was traveling at almost 300 mph at low altitude in airspace occupied by numerous small planes. The contributing factor to the accident was the excessive speed of the DC-9.  ATC systems inadequate to separate controlled and uncontrolled traffic. After this accident, the FAA imposed a maximum speed of 250 knots below 10,000 ft. mean sea level.",Urbana,OH
1967-03-10,"Near Klamath Falls, Oregon",West Coast Airlines,Fairchild F-27,4.0,4.0,0.0,The aircraft struck the northwestern slope of Stukel Mountain just after takeoff. Loss of control due to ice accretion on airframe surfaces. The pilot should have required that de-icing fluid be applied prior to takeoff.,Near Klamath Falls,OR
